keyword_index	keyword	encoded_keyword	search_url	topic	intent	priority	platform_sensitive	recommended_for_kuaishou	source_count
1000	vpn软件免费安卓	vpn%E8%BD%AF%E4%BB%B6%E5%85%8D%E8%B4%B9%E5%AE%89%E5%8D%93	https://www.kuaishou.com/search/vpn%E8%BD%AF%E4%BB%B6%E5%85%8D%E8%B4%B9%E5%AE%89%E5%8D%93	VPN核心	下载安装	B	false	true	1
1001	vpn连接后无法访问外网	vpn%E8%BF%9E%E6%8E%A5%E5%90%8E%E6%97%A0%E6%B3%95%E8%AE%BF%E9%97%AE%E5%A4%96%E7%BD%91	https://www.kuaishou.com/search/vpn%E8%BF%9E%E6%8E%A5%E5%90%8E%E6%97%A0%E6%B3%95%E8%AE%BF%E9%97%AE%E5%A4%96%E7%BD%91	VPN核心	配置排障	B	false	true	1
1002	vpn配置推荐	vpn%E9%85%8D%E7%BD%AE%E6%8E%A8%E8%8D%90	https://www.kuaishou.com/search/vpn%E9%85%8D%E7%BD%AE%E6%8E%A8%E8%8D%90	VPN核心	配置排障	B	false	true	1
1003	vpn配置文件的恢复	vpn%E9%85%8D%E7%BD%AE%E6%96%87%E4%BB%B6%E7%9A%84%E6%81%A2%E5%A4%8D	https://www.kuaishou.com/search/vpn%E9%85%8D%E7%BD%AE%E6%96%87%E4%BB%B6%E7%9A%84%E6%81%A2%E5%A4%8D	VPN核心	配置排障	B	false	true	1
1004	wireguard docker	wireguard%20docker	https://www.kuaishou.com/search/wireguard%20docker	VPN协议与技术	泛需求	B	false	true	1
1005	wireguard for windows	wireguard%20for%20windows	https://www.kuaishou.com/search/wireguard%20for%20windows	VPN协议与技术	泛需求	B	false	true	1
1006	‌proton vpn下载	%E2%80%8Cproton%20vpn%E4%B8%8B%E8%BD%BD	https://www.kuaishou.com/search/%E2%80%8Cproton%20vpn%E4%B8%8B%E8%BD%BD	VPN核心	下载安装	B	false	true	1
1007	企业vpn搭建步骤	%E4%BC%81%E4%B8%9Avpn%E6%90%AD%E5%BB%BA%E6%AD%A5%E9%AA%A4	https://www.kuaishou.com/search/%E4%BC%81%E4%B8%9Avpn%E6%90%AD%E5%BB%BA%E6%AD%A5%E9%AA%A4	企业网络	企业办公	B	false	true	1
1008	安卓vpn免费下载	%E5%AE%89%E5%8D%93vpn%E5%85%8D%E8%B4%B9%E4%B8%8B%E8%BD%BD	https://www.kuaishou.com/search/%E5%AE%89%E5%8D%93vpn%E5%85%8D%E8%B4%B9%E4%B8%8B%E8%BD%BD	VPN核心	下载安装	B	false	true	1
1009	游戏加速器哪个好用	%E6%B8%B8%E6%88%8F%E5%8A%A0%E9%80%9F%E5%99%A8%E5%93%AA%E4%B8%AA%E5%A5%BD%E7%94%A8	https://www.kuaishou.com/search/%E6%B8%B8%E6%88%8F%E5%8A%A0%E9%80%9F%E5%99%A8%E5%93%AA%E4%B8%AA%E5%A5%BD%E7%94%A8	游戏加速	选型购买	B	false	true	1
1010	游戏加速器英文	%E6%B8%B8%E6%88%8F%E5%8A%A0%E9%80%9F%E5%99%A8%E8%8B%B1%E6%96%87	https://www.kuaishou.com/search/%E6%B8%B8%E6%88%8F%E5%8A%A0%E9%80%9F%E5%99%A8%E8%8B%B1%E6%96%87	游戏加速	游戏娱乐	B	false	true	1
1011	用 windows 自带的 vpn服务器功能	%E7%94%A8%20windows%20%E8%87%AA%E5%B8%A6%E7%9A%84%20vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E5%8A%9F%E8%83%BD	https://www.kuaishou.com/search/%E7%94%A8%20windows%20%E8%87%AA%E5%B8%A6%E7%9A%84%20vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E5%8A%9F%E8%83%BD	VPN核心	泛需求	B	false	true	1
1012	网络加速器app	%E7%BD%91%E7%BB%9C%E5%8A%A0%E9%80%9F%E5%99%A8app	https://www.kuaishou.com/search/%E7%BD%91%E7%BB%9C%E5%8A%A0%E9%80%9F%E5%99%A8app	网络加速	下载安装	B	false	true	1
1013	苹果手机vpn	%E8%8B%B9%E6%9E%9C%E6%89%8B%E6%9C%BAvpn	https://www.kuaishou.com/search/%E8%8B%B9%E6%9E%9C%E6%89%8B%E6%9C%BAvpn	VPN核心	下载安装	B	false	true	1
1014	虚拟专用网络是什么	%E8%99%9A%E6%8B%9F%E4%B8%93%E7%94%A8%E7%BD%91%E7%BB%9C%E6%98%AF%E4%BB%80%E4%B9%88	https://www.kuaishou.com/search/%E8%99%9A%E6%8B%9F%E4%B8%93%E7%94%A8%E7%BD%91%E7%BB%9C%E6%98%AF%E4%BB%80%E4%B9%88	VPN核心	科普原理	B	false	true	1
1015	虚拟专用网络有什么用	%E8%99%9A%E6%8B%9F%E4%B8%93%E7%94%A8%E7%BD%91%E7%BB%9C%E6%9C%89%E4%BB%80%E4%B9%88%E7%94%A8	https://www.kuaishou.com/search/%E8%99%9A%E6%8B%9F%E4%B8%93%E7%94%A8%E7%BD%91%E7%BB%9C%E6%9C%89%E4%BB%80%E4%B9%88%E7%94%A8	VPN核心	泛需求	B	false	true	1
1016	虚拟私人网络pccw	%E8%99%9A%E6%8B%9F%E7%A7%81%E4%BA%BA%E7%BD%91%E7%BB%9Cpccw	https://www.kuaishou.com/search/%E8%99%9A%E6%8B%9F%E7%A7%81%E4%BA%BA%E7%BD%91%E7%BB%9Cpccw	VPN核心	泛需求	B	false	true	1
1017	防火墙搭建ipsec vpn	%E9%98%B2%E7%81%AB%E5%A2%99%E6%90%AD%E5%BB%BAipsec%20vpn	https://www.kuaishou.com/search/%E9%98%B2%E7%81%AB%E5%A2%99%E6%90%AD%E5%BB%BAipsec%20vpn	VPN协议与技术	配置排障	B	false	true	1
1018	静态ip加速器	%E9%9D%99%E6%80%81ip%E5%8A%A0%E9%80%9F%E5%99%A8	https://www.kuaishou.com/search/%E9%9D%99%E6%80%81ip%E5%8A%A0%E9%80%9F%E5%99%A8	代理与IP	代理与IP	B	false	true	1
1019	192.168.0.1 路由器设置vpn	192.168.0.1%20%E8%B7%AF%E7%94%B1%E5%99%A8%E8%AE%BE%E7%BD%AEvpn	https://www.kuaishou.com/search/192.168.0.1%20%E8%B7%AF%E7%94%B1%E5%99%A8%E8%AE%BE%E7%BD%AEvpn	VPN核心	配置排障	B	false	true	1
1020	ip-vpn設定	ip-vpn%E8%A8%AD%E5%AE%9A	https://www.kuaishou.com/search/ip-vpn%E8%A8%AD%E5%AE%9A	VPN核心	代理与IP	B	false	true	1
1021	openvpn connect windows 64	openvpn%20connect%20windows%2064	https://www.kuaishou.com/search/openvpn%20connect%20windows%2064	VPN协议与技术	泛需求	B	false	true	1
1022	proton vpn pc 下载	proton%20vpn%20pc%20%E4%B8%8B%E8%BD%BD	https://www.kuaishou.com/search/proton%20vpn%20pc%20%E4%B8%8B%E8%BD%BD	VPN核心	下载安装	B	false	true	1
1023	ssl vpn client下载	ssl%20vpn%20client%E4%B8%8B%E8%BD%BD	https://www.kuaishou.com/search/ssl%20vpn%20client%E4%B8%8B%E8%BD%BD	VPN协议与技术	下载安装	B	false	true	1
1024	vpn下载电脑免费版	vpn%E4%B8%8B%E8%BD%BD%E7%94%B5%E8%84%91%E5%85%8D%E8%B4%B9%E7%89%88	https://www.kuaishou.com/search/vpn%E4%B8%8B%E8%BD%BD%E7%94%B5%E8%84%91%E5%85%8D%E8%B4%B9%E7%89%88	VPN核心	下载安装	B	false	true	1
1025	vpn免费手机	vpn%E5%85%8D%E8%B4%B9%E6%89%8B%E6%9C%BA	https://www.kuaishou.com/search/vpn%E5%85%8D%E8%B4%B9%E6%89%8B%E6%9C%BA	VPN核心	下载安装	B	false	true	1
1026	vpn免费试用十天	vpn%E5%85%8D%E8%B4%B9%E8%AF%95%E7%94%A8%E5%8D%81%E5%A4%A9	https://www.kuaishou.com/search/vpn%E5%85%8D%E8%B4%B9%E8%AF%95%E7%94%A8%E5%8D%81%E5%A4%A9	VPN核心	泛需求	B	false	true	1
1027	vpn协议的配置	vpn%E5%8D%8F%E8%AE%AE%E7%9A%84%E9%85%8D%E7%BD%AE	https://www.kuaishou.com/search/vpn%E5%8D%8F%E8%AE%AE%E7%9A%84%E9%85%8D%E7%BD%AE	VPN协议与技术	配置排障	B	false	true	1
1028	vpn哪个好用不限流量	vpn%E5%93%AA%E4%B8%AA%E5%A5%BD%E7%94%A8%E4%B8%8D%E9%99%90%E6%B5%81%E9%87%8F	https://www.kuaishou.com/search/vpn%E5%93%AA%E4%B8%AA%E5%A5%BD%E7%94%A8%E4%B8%8D%E9%99%90%E6%B5%81%E9%87%8F	VPN核心	选型购买	B	false	true	1
1029	vpn哪个好评多	vpn%E5%93%AA%E4%B8%AA%E5%A5%BD%E8%AF%84%E5%A4%9A	https://www.kuaishou.com/search/vpn%E5%93%AA%E4%B8%AA%E5%A5%BD%E8%AF%84%E5%A4%9A	VPN核心	选型购买	B	false	true	1
1030	vpn安卓软件	vpn%E5%AE%89%E5%8D%93%E8%BD%AF%E4%BB%B6	https://www.kuaishou.com/search/vpn%E5%AE%89%E5%8D%93%E8%BD%AF%E4%BB%B6	VPN核心	下载安装	B	false	true	1
1031	vpn客户端linux	vpn%E5%AE%A2%E6%88%B7%E7%AB%AFlinux	https://www.kuaishou.com/search/vpn%E5%AE%A2%E6%88%B7%E7%AB%AFlinux	VPN核心	下载安装	B	false	true	1
1032	vpn怎么用chrome	vpn%E6%80%8E%E4%B9%88%E7%94%A8chrome	https://www.kuaishou.com/search/vpn%E6%80%8E%E4%B9%88%E7%94%A8chrome	VPN核心	配置排障	B	false	true	1
1033	vpn手机版app	vpn%E6%89%8B%E6%9C%BA%E7%89%88app	https://www.kuaishou.com/search/vpn%E6%89%8B%E6%9C%BA%E7%89%88app	VPN核心	下载安装	B	false	true	1
1034	vpn手机电脑通用	vpn%E6%89%8B%E6%9C%BA%E7%94%B5%E8%84%91%E9%80%9A%E7%94%A8	https://www.kuaishou.com/search/vpn%E6%89%8B%E6%9C%BA%E7%94%B5%E8%84%91%E9%80%9A%E7%94%A8	VPN核心	下载安装	B	false	true	1
1035	vpn推荐ios	vpn%E6%8E%A8%E8%8D%90ios	https://www.kuaishou.com/search/vpn%E6%8E%A8%E8%8D%90ios	VPN核心	选型购买	B	false	true	1
1036	vpn是什么缩写	vpn%E6%98%AF%E4%BB%80%E4%B9%88%E7%BC%A9%E5%86%99	https://www.kuaishou.com/search/vpn%E6%98%AF%E4%BB%80%E4%B9%88%E7%BC%A9%E5%86%99	VPN核心	科普原理	B	false	true	1
1037	vpn服务器地址选择	vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E5%9C%B0%E5%9D%80%E9%80%89%E6%8B%A9	https://www.kuaishou.com/search/vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E5%9C%B0%E5%9D%80%E9%80%89%E6%8B%A9	VPN核心	泛需求	B	false	true	1
1038	vpn服务器搭建教程	vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E6%90%AD%E5%BB%BA%E6%95%99%E7%A8%8B	https://www.kuaishou.com/search/vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E6%90%AD%E5%BB%BA%E6%95%99%E7%A8%8B	VPN核心	配置排障	B	false	true	1
1039	vpn服务器配置	vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E9%85%8D%E7%BD%AE	https://www.kuaishou.com/search/vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E9%85%8D%E7%BD%AE	VPN核心	配置排障	B	false	true	1
1040	vpn电脑版下载教程	vpn%E7%94%B5%E8%84%91%E7%89%88%E4%B8%8B%E8%BD%BD%E6%95%99%E7%A8%8B	https://www.kuaishou.com/search/vpn%E7%94%B5%E8%84%91%E7%89%88%E4%B8%8B%E8%BD%BD%E6%95%99%E7%A8%8B	VPN核心	配置排障	B	false	true	1
1041	vpn节点购买需求	vpn%E8%8A%82%E7%82%B9%E8%B4%AD%E4%B9%B0%E9%9C%80%E6%B1%82	https://www.kuaishou.com/search/vpn%E8%8A%82%E7%82%B9%E8%B4%AD%E4%B9%B0%E9%9C%80%E6%B1%82	VPN核心	选型购买	B	true	true	1
1042	vpn设置lan	vpn%E8%AE%BE%E7%BD%AElan	https://www.kuaishou.com/search/vpn%E8%AE%BE%E7%BD%AElan	VPN核心	配置排障	B	false	true	1
1043	vpn路由器的推荐	vpn%E8%B7%AF%E7%94%B1%E5%99%A8%E7%9A%84%E6%8E%A8%E8%8D%90	https://www.kuaishou.com/search/vpn%E8%B7%AF%E7%94%B1%E5%99%A8%E7%9A%84%E6%8E%A8%E8%8D%90	VPN核心	选型购买	B	false	true	1
1044	vpn软件下载免费	vpn%E8%BD%AF%E4%BB%B6%E4%B8%8B%E8%BD%BD%E5%85%8D%E8%B4%B9	https://www.kuaishou.com/search/vpn%E8%BD%AF%E4%BB%B6%E4%B8%8B%E8%BD%BD%E5%85%8D%E8%B4%B9	VPN核心	下载安装	B	false	true	1
1045	vpn连接外网	vpn%E8%BF%9E%E6%8E%A5%E5%A4%96%E7%BD%91	https://www.kuaishou.com/search/vpn%E8%BF%9E%E6%8E%A5%E5%A4%96%E7%BD%91	VPN核心	配置排障	B	false	true	1
1046	vpn配置失败	vpn%E9%85%8D%E7%BD%AE%E5%A4%B1%E8%B4%A5	https://www.kuaishou.com/search/vpn%E9%85%8D%E7%BD%AE%E5%A4%B1%E8%B4%A5	VPN核心	配置排障	B	false	true	1
1047	vpn配置文件的格式	vpn%E9%85%8D%E7%BD%AE%E6%96%87%E4%BB%B6%E7%9A%84%E6%A0%BC%E5%BC%8F	https://www.kuaishou.com/search/vpn%E9%85%8D%E7%BD%AE%E6%96%87%E4%BB%B6%E7%9A%84%E6%A0%BC%E5%BC%8F	VPN核心	配置排障	B	false	true	1
1048	windows server vpn服务器	windows%20server%20vpn%E6%9C%8D%E5%8A%A1%E5%99%A8	https://www.kuaishou.com/search/windows%20server%20vpn%E6%9C%8D%E5%8A%A1%E5%99%A8	VPN核心	泛需求	B	false	true	1
1049	wireguard apk	wireguard%20apk	https://www.kuaishou.com/search/wireguard%20apk	VPN协议与技术	泛需求	B	false	true	1
1050	企业vpn搭建难点	%E4%BC%81%E4%B8%9Avpn%E6%90%AD%E5%BB%BA%E9%9A%BE%E7%82%B9	https://www.kuaishou.com/search/%E4%BC%81%E4%B8%9Avpn%E6%90%AD%E5%BB%BA%E9%9A%BE%E7%82%B9	企业网络	企业办公	B	false	true	1
1051	游戏加速器的原理	%E6%B8%B8%E6%88%8F%E5%8A%A0%E9%80%9F%E5%99%A8%E7%9A%84%E5%8E%9F%E7%90%86	https://www.kuaishou.com/search/%E6%B8%B8%E6%88%8F%E5%8A%A0%E9%80%9F%E5%99%A8%E7%9A%84%E5%8E%9F%E7%90%86	游戏加速	科普原理	B	false	true	1
1052	网络加速器免费下载	%E7%BD%91%E7%BB%9C%E5%8A%A0%E9%80%9F%E5%99%A8%E5%85%8D%E8%B4%B9%E4%B8%8B%E8%BD%BD	https://www.kuaishou.com/search/%E7%BD%91%E7%BB%9C%E5%8A%A0%E9%80%9F%E5%99%A8%E5%85%8D%E8%B4%B9%E4%B8%8B%E8%BD%BD	网络加速	下载安装	B	false	true	1
1053	虚拟专用网络许可证	%E8%99%9A%E6%8B%9F%E4%B8%93%E7%94%A8%E7%BD%91%E7%BB%9C%E8%AE%B8%E5%8F%AF%E8%AF%81	https://www.kuaishou.com/search/%E8%99%9A%E6%8B%9F%E4%B8%93%E7%94%A8%E7%BD%91%E7%BB%9C%E8%AE%B8%E5%8F%AF%E8%AF%81	VPN核心	泛需求	B	false	true	1
1054	ip-vpn接続	ip-vpn%E6%8E%A5%E7%B6%9A	https://www.kuaishou.com/search/ip-vpn%E6%8E%A5%E7%B6%9A	VPN核心	代理与IP	B	false	true	1
1055	ipsec vpn端口	ipsec%20vpn%E7%AB%AF%E5%8F%A3	https://www.kuaishou.com/search/ipsec%20vpn%E7%AB%AF%E5%8F%A3	VPN协议与技术	代理与IP	B	false	true	1
1056	proton vpn for pc免费试用	proton%20vpn%20for%20pc%E5%85%8D%E8%B4%B9%E8%AF%95%E7%94%A8	https://www.kuaishou.com/search/proton%20vpn%20for%20pc%E5%85%8D%E8%B4%B9%E8%AF%95%E7%94%A8	VPN核心	泛需求	B	false	true	1
1057	ssl vpn connection is down	ssl%20vpn%20connection%20is%20down	https://www.kuaishou.com/search/ssl%20vpn%20connection%20is%20down	VPN协议与技术	泛需求	B	false	true	1
1058	vpn gate	vpn%20gate	https://www.kuaishou.com/search/vpn%20gate	VPN核心	泛需求	B	false	true	1
1059	vpn免费节点网站	vpn%E5%85%8D%E8%B4%B9%E8%8A%82%E7%82%B9%E7%BD%91%E7%AB%99	https://www.kuaishou.com/search/vpn%E5%85%8D%E8%B4%B9%E8%8A%82%E7%82%B9%E7%BD%91%E7%AB%99	VPN核心	代理与IP	B	true	true	1
1060	vpn免费试用教程	vpn%E5%85%8D%E8%B4%B9%E8%AF%95%E7%94%A8%E6%95%99%E7%A8%8B	https://www.kuaishou.com/search/vpn%E5%85%8D%E8%B4%B9%E8%AF%95%E7%94%A8%E6%95%99%E7%A8%8B	VPN核心	配置排障	B	false	true	1
1061	vpn协议有哪些特点	vpn%E5%8D%8F%E8%AE%AE%E6%9C%89%E5%93%AA%E4%BA%9B%E7%89%B9%E7%82%B9	https://www.kuaishou.com/search/vpn%E5%8D%8F%E8%AE%AE%E6%9C%89%E5%93%AA%E4%BA%9B%E7%89%B9%E7%82%B9	VPN协议与技术	科普原理	B	false	true	1
1062	vpn哪个好用免费试用	vpn%E5%93%AA%E4%B8%AA%E5%A5%BD%E7%94%A8%E5%85%8D%E8%B4%B9%E8%AF%95%E7%94%A8	https://www.kuaishou.com/search/vpn%E5%93%AA%E4%B8%AA%E5%A5%BD%E7%94%A8%E5%85%8D%E8%B4%B9%E8%AF%95%E7%94%A8	VPN核心	选型购买	B	false	true	1
1063	vpn哪个好评高	vpn%E5%93%AA%E4%B8%AA%E5%A5%BD%E8%AF%84%E9%AB%98	https://www.kuaishou.com/search/vpn%E5%93%AA%E4%B8%AA%E5%A5%BD%E8%AF%84%E9%AB%98	VPN核心	选型购买	B	false	true	1
1064	vpn客户端下载ios版	vpn%E5%AE%A2%E6%88%B7%E7%AB%AF%E4%B8%8B%E8%BD%BDios%E7%89%88	https://www.kuaishou.com/search/vpn%E5%AE%A2%E6%88%B7%E7%AB%AF%E4%B8%8B%E8%BD%BDios%E7%89%88	VPN核心	下载安装	B	false	true	1
1065	vpn怎么用ios	vpn%E6%80%8E%E4%B9%88%E7%94%A8ios	https://www.kuaishou.com/search/vpn%E6%80%8E%E4%B9%88%E7%94%A8ios	VPN核心	配置排障	B	false	true	1
1066	vpn手机app	vpn%E6%89%8B%E6%9C%BAapp	https://www.kuaishou.com/search/vpn%E6%89%8B%E6%9C%BAapp	VPN核心	下载安装	B	false	true	1
1067	vpn推荐软件	vpn%E6%8E%A8%E8%8D%90%E8%BD%AF%E4%BB%B6	https://www.kuaishou.com/search/vpn%E6%8E%A8%E8%8D%90%E8%BD%AF%E4%BB%B6	VPN核心	选型购买	B	false	true	1
1068	vpn是什么格式	vpn%E6%98%AF%E4%BB%80%E4%B9%88%E6%A0%BC%E5%BC%8F	https://www.kuaishou.com/search/vpn%E6%98%AF%E4%BB%80%E4%B9%88%E6%A0%BC%E5%BC%8F	VPN核心	科普原理	B	false	true	1
1069	vpn服务器地址怎么设置	vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E5%9C%B0%E5%9D%80%E6%80%8E%E4%B9%88%E8%AE%BE%E7%BD%AE	https://www.kuaishou.com/search/vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E5%9C%B0%E5%9D%80%E6%80%8E%E4%B9%88%E8%AE%BE%E7%BD%AE	VPN核心	配置排障	B	false	true	1
1070	vpn服务器搭建工具	vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E6%90%AD%E5%BB%BA%E5%B7%A5%E5%85%B7	https://www.kuaishou.com/search/vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E6%90%AD%E5%BB%BA%E5%B7%A5%E5%85%B7	VPN核心	配置排障	B	false	true	1
1071	vpn服务器的地址	vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E7%9A%84%E5%9C%B0%E5%9D%80	https://www.kuaishou.com/search/vpn%E6%9C%8D%E5%8A%A1%E5%99%A8%E7%9A%84%E5%9C%B0%E5%9D%80	VPN核心	泛需求	B	false	true	1
1072	vpn电脑版下载方法	vpn%E7%94%B5%E8%84%91%E7%89%88%E4%B8%8B%E8%BD%BD%E6%96%B9%E6%B3%95	https://www.kuaishou.com/search/vpn%E7%94%B5%E8%84%91%E7%89%88%E4%B8%8B%E8%BD%BD%E6%96%B9%E6%B3%95	VPN核心	下载安装	B	false	true	1
1073	vpn节点下载	vpn%E8%8A%82%E7%82%B9%E4%B8%8B%E8%BD%BD	https://www.kuaishou.com/search/vpn%E8%8A%82%E7%82%B9%E4%B8%8B%E8%BD%BD	VPN核心	下载安装	B	true	true	1
1074	vpn节点购买优惠	vpn%E8%8A%82%E7%82%B9%E8%B4%AD%E4%B9%B0%E4%BC%98%E6%83%A0	https://www.kuaishou.com/search/vpn%E8%8A%82%E7%82%B9%E8%B4%AD%E4%B9%B0%E4%BC%98%E6%83%A0	VPN核心	选型购买	B	true	true	1
1075	vpn苹果版免费试用	vpn%E8%8B%B9%E6%9E%9C%E7%89%88%E5%85%8D%E8%B4%B9%E8%AF%95%E7%94%A8	https://www.kuaishou.com/search/vpn%E8%8B%B9%E6%9E%9C%E7%89%88%E5%85%8D%E8%B4%B9%E8%AF%95%E7%94%A8	VPN核心	下载安装	B	false	true	1
1076	vpn设置linux	vpn%E8%AE%BE%E7%BD%AElinux	https://www.kuaishou.com/search/vpn%E8%AE%BE%E7%BD%AElinux	VPN核心	配置排障	B	false	true	1
1077	vpn路由器的比较	vpn%E8%B7%AF%E7%94%B1%E5%99%A8%E7%9A%84%E6%AF%94%E8%BE%83	https://www.kuaishou.com/search/vpn%E8%B7%AF%E7%94%B1%E5%99%A8%E7%9A%84%E6%AF%94%E8%BE%83	VPN核心	泛需求	B	false	true	1
1078	vpn软件免费苹果	vpn%E8%BD%AF%E4%BB%B6%E5%85%8D%E8%B4%B9%E8%8B%B9%E6%9E%9C	https://www.kuaishou.com/search/vpn%E8%BD%AF%E4%BB%B6%E5%85%8D%E8%B4%B9%E8%8B%B9%E6%9E%9C	VPN核心	下载安装	B	false	true	1
1079	vpn连接名称是什么	vpn%E8%BF%9E%E6%8E%A5%E5%90%8D%E7%A7%B0%E6%98%AF%E4%BB%80%E4%B9%88	https://www.kuaishou.com/search/vpn%E8%BF%9E%E6%8E%A5%E5%90%8D%E7%A7%B0%E6%98%AF%E4%BB%80%E4%B9%88	VPN核心	配置排障	B	false	true	1
1080	vpn配置url	vpn%E9%85%8D%E7%BD%AEurl	https://www.kuaishou.com/search/vpn%E9%85%8D%E7%BD%AEurl	VPN核心	配置排障	B	false	true	1
1081	vpn配置文件的示例	vpn%E9%85%8D%E7%BD%AE%E6%96%87%E4%BB%B6%E7%9A%84%E7%A4%BA%E4%BE%8B	https://www.kuaishou.com/search/vpn%E9%85%8D%E7%BD%AE%E6%96%87%E4%BB%B6%E7%9A%84%E7%A4%BA%E4%BE%8B	VPN核心	配置排障	B	false	true	1
1082	windows 搭建 vpn服务器	windows%20%E6%90%AD%E5%BB%BA%20vpn%E6%9C%8D%E5%8A%A1%E5%99%A8	https://www.kuaishou.com/search/windows%20%E6%90%AD%E5%BB%BA%20vpn%E6%9C%8D%E5%8A%A1%E5%99%A8	VPN核心	配置排障	B	false	true	1
1083	企业vpn的安全性	%E4%BC%81%E4%B8%9Avpn%E7%9A%84%E5%AE%89%E5%85%A8%E6%80%A7	https://www.kuaishou.com/search/%E4%BC%81%E4%B8%9Avpn%E7%9A%84%E5%AE%89%E5%85%A8%E6%80%A7	企业网络	企业办公	B	false	true	1
1084	如何在服务器上搭建vpn	%E5%A6%82%E4%BD%95%E5%9C%A8%E6%9C%8D%E5%8A%A1%E5%99%A8%E4%B8%8A%E6%90%AD%E5%BB%BAvpn	https://www.kuaishou.com/search/%E5%A6%82%E4%BD%95%E5%9C%A8%E6%9C%8D%E5%8A%A1%E5%99%A8%E4%B8%8A%E6%90%AD%E5%BB%BAvpn	VPN核心	配置排障	B	false	true	1
1085	游戏加速器官网	%E6%B8%B8%E6%88%8F%E5%8A%A0%E9%80%9F%E5%99%A8%E5%AE%98%E7%BD%91	https://www.kuaishou.com/search/%E6%B8%B8%E6%88%8F%E5%8A%A0%E9%80%9F%E5%99%A8%E5%AE%98%E7%BD%91	游戏加速	游戏娱乐	B	false	true	1
1086	网络加速器免费加速	%E7%BD%91%E7%BB%9C%E5%8A%A0%E9%80%9F%E5%99%A8%E5%85%8D%E8%B4%B9%E5%8A%A0%E9%80%9F	https://www.kuaishou.com/search/%E7%BD%91%E7%BB%9C%E5%8A%A0%E9%80%9F%E5%99%A8%E5%85%8D%E8%B4%B9%E5%8A%A0%E9%80%9F	网络加速	泛需求	B	false	true	1
1087	虚拟专用网络下载免费	%E8%99%9A%E6%8B%9F%E4%B8%93%E7%94%A8%E7%BD%91%E7%BB%9C%E4%B8%8B%E8%BD%BD%E5%85%8D%E8%B4%B9	https://www.kuaishou.com/search/%E8%99%9A%E6%8B%9F%E4%B8%93%E7%94%A8%E7%BD%91%E7%BB%9C%E4%B8%8B%E8%BD%BD%E5%85%8D%E8%B4%B9	VPN核心	下载安装	B	false	true	1
1088	住宅ip查询	%E4%BD%8F%E5%AE%85ip%E6%9F%A5%E8%AF%A2	https://www.kuaishou.com/search/%E4%BD%8F%E5%AE%85ip%E6%9F%A5%E8%AF%A2	代理与IP	代理与IP	C	false	false	3
1089	内网穿透	%E5%86%85%E7%BD%91%E7%A9%BF%E9%80%8F	https://www.kuaishou.com/search/%E5%86%85%E7%BD%91%E7%A9%BF%E9%80%8F	企业网络	企业办公	C	false	false	2
1090	代理服务器推荐	%E4%BB%A3%E7%90%86%E6%9C%8D%E5%8A%A1%E5%99%A8%E6%8E%A8%E8%8D%90	https://www.kuaishou.com/search/%E4%BB%A3%E7%90%86%E6%9C%8D%E5%8A%A1%E5%99%A8%E6%8E%A8%E8%8D%90	代理与IP	选型购买	C	false	false	2
1091	代理服务器搭建工具	%E4%BB%A3%E7%90%86%E6%9C%8D%E5%8A%A1%E5%99%A8%E6%90%AD%E5%BB%BA%E5%B7%A5%E5%85%B7	https://www.kuaishou.com/search/%E4%BB%A3%E7%90%86%E6%9C%8D%E5%8A%A1%E5%99%A8%E6%90%AD%E5%BB%BA%E5%B7%A5%E5%85%B7	代理与IP	配置排障	C	false	false	2
1092	代理服务器软件哪个好	%E4%BB%A3%E7%90%86%E6%9C%8D%E5%8A%A1%E5%99%A8%E8%BD%AF%E4%BB%B6%E5%93%AA%E4%B8%AA%E5%A5%BD	https://www.kuaishou.com/search/%E4%BB%A3%E7%90%86%E6%9C%8D%E5%8A%A1%E5%99%A8%E8%BD%AF%E4%BB%B6%E5%93%AA%E4%B8%AA%E5%A5%BD	代理与IP	选型购买	C	false	false	2
1093	住宅ip代理	%E4%BD%8F%E5%AE%85ip%E4%BB%A3%E7%90%86	https://www.kuaishou.com/search/%E4%BD%8F%E5%AE%85ip%E4%BB%A3%E7%90%86	代理与IP	代理与IP	C	false	false	2
1094	住宅ip服务器	%E4%BD%8F%E5%AE%85ip%E6%9C%8D%E5%8A%A1%E5%99%A8	https://www.kuaishou.com/search/%E4%BD%8F%E5%AE%85ip%E6%9C%8D%E5%8A%A1%E5%99%A8	代理与IP	代理与IP	C	false	false	2
